,Unnamed: 0,USER,AGENT,Persuasion Strategy,User Sentiment (-1 to 1),Persona Detail,Task Info,Domain Info,INTENT,Agent Dialouge Act,Slot-Value,Value,B-I-O Tag,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
129,129,"No, I want it in black colour.",Actually you should take a glance at the illustration as a starting point.,4,-1,,Laptop,Electornics,Reject,PersonalAppeal,Colour-BLACK,BLACK,O O O O O B-Colour O,,,,,,,,,,,,,,
130,130,Actually my previous one was of black colour.That's why I want this also to be in black.,There are several black versions available. But I would suggest you to give it a look because it looks awesome in shimmering gold colour.,4,-1,,Laptop,Electornics,Inform,PersonalAppeal,n,,O O O O O O B-Colour O O O O O O O O O O,,,,,,,,,,,,,,
131,131,Are you sure that it will look good?,Absoulately! It will look fantastic.,4,0,,Laptop,Electornics,SuggestionReq,Inform,n,,O O O O O O O O,,,,,,,,,,,,,,
132,132,Okay! Then book it for me.,Sure. The reservation has been made for you. Your reservation id is 685435. Is there anything else i can assist you with?,4,1,,Laptop,Electornics,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
133,133,"No,Thank you so much.",You're more than welcome.,4,1,,Laptop,Electornics,Gratitude,Gratitude,n,,O O O O,,,,,,,,,,,,,,
134,134,10,10,,,,,,,,n,,,,,,,,,,,,,,,,
135,135,Hello there. If you have a few moments to spare?,Hello there. What may I do to assist you?,0,0,,Phone,Electornics,Request,TaskReq,n,,O O O O O O O O O O,,,,,,,,,,,,,,
136,136,I want to purchase a phone.,Are you looking for a specific brand?,0,0,,Phone,Electornics,PhoneSelReq,BrandReq,n,,O O O O O O,,,,,,,,,,,,,,
137,137,Do you own a Sony Xperia XZ Premium?,"Yes, I have your preffered choice.",3,0,,Phone,Electornics,Request,Inform,"Brand-Sony,
Model-Xperia XZ Premium","Sony,
Xperia XZ Premium",O O O O B-Brand B-Model I-Model I-Model,,,,,,,,,,,,,,
138,138,I did a lot of research on it. It was beneficial.,Do you want me to describe its features to you or something?,3,0,,Phone,Electornics,Feedback,TaskSpecificationReq,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
139,139,"No, it's Okay!. As I previously said, I am fully knowledgeable.",That's good. Do you want to buy the smartphone?,3,0,,Phone,Electornics,Inform,Request,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
140,140,"Yes, please let me know how much it will cost.",The cost is 750 EURO.,3,0,,Phone,Electornics,Request,Inform,Cost-,UNK,O O O O O O O O O B-Cost,,,,,,,,,,,,,,
141,141,Oops! I Wanted to buy it but unfortunately it is out of my budget. Is there any discount available?,Sony goods are high-end and filled with useful features. I would suggest you to buy this one because it is already at its best price.,3,-1,,Phone,Electornics,Reject,LogicalAppeal,n,,O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
142,142,Show me some other phone which is under the price range of 500 EUR. And it should have a 3000 mAh battery.,Asus is a company that makes electronics. It is currently a famous brand.,3,0,,Phone,Electornics,Request,Recommend,"Budget-500, Battery-3000","500, 3000",O O O O O O O O O O O B-Cost O O O O O B-Battery O O,,,,,,,,,,,,,,
143,143,Okay Sure. Please recommend a decent phone for me.,"The Asus Zenfone 2 Deluxe ZE551ML has a 3000 mAh battery and 4 GB RAM, and was released in August 2015. The main camera has a resolution of 13 megapixels, while the secondary camera has a resolution of 5 megapixels.",3,0,,Phone,Electornics,SuggestionReq,Inform,n,,O O O O O O O O O,,,,,,,,,,,,,,
144,144,That's fantastic. Isn't it going to be pricey?,It's just for 500 euros. It will be a good deal for you.,3,0,,Phone,Electornics,Request,Inform,n,,O O O O O O O O,,,,,,,,,,,,,,
145,145,You are right. Please book it for me.,"Sure, It has been booked for you. Your booking id is 26364346",3,1,,Phone,Electornics,BookingReq,Booking,n,,O O O O O O O O,,,,,,,,,,,,,,
146,146,Thank you for your assistance,You're more than welcome.,3,1,,Phone,Electornics,Gratitude,Gratitude,n,,O O O O O,,,,,,,,,,,,,,
147,147,11,11,,,,,,,,n,,,,,,,,,,,,,,,,
148,148,"Hello there, Good Morning. I've come to purchase a laptop.",Good Morning. I'm here to assist you. Do you have any interests that you'd like to share?,0,0,,"Laptop, Phone",Electornics,LaptopSelReq,TaskSpecificationReq,n,,O O O O O O O O O O,,,,,,,,,,,,,,
149,149,"15-da0035nx, 15-da0035nx, 15-da0035n That is the name of the model.",It's an HP product.,4,0,,"Laptop, Phone",Electornics,Inform,Inform,n,,O O O O O O O O O O,,,,,,,,,,,,,,
150,150,"Yes, it is an HP product. I used to have one like this which is now misplaced.",I am so sorry to hear that. I would like to tell you that we currently have it in store.,4,0,,"Laptop, Phone",Electornics,Inform,Inform,Brand-HP,HP,O O O O B-Brand O O O O O O O O O O O O,,,,,,,,,,,,,,
151,151,That's great. Let it aside for now. This is something I'm interested in purchasing. How much does it cost?,It will set you back EUR 2299.,4,0,,"Laptop, Phone",Electornics,Request,Inform,Cost-,UNK,O O O O O O O O O O O O O O O O O O B-Cost,,,,,,,,,,,,,,
152,152,Okay. If you have a phone as well?,Which brand would you like to prefer?,4,0,,"Laptop, Phone",Electornics,PhoneSelReq,BrandReq,n,,O O O O O O O O,,,,,,,,,,,,,,
153,153,I would like to have Gionee's A1 Plus.,"It was first released in February 2017. Yes, we have got it.",4,0,,"Laptop, Phone",Electornics,Inform,Inform,Brand-Gionee,Gionee,O O O O O B-Brand O O,,,,,,,,,,,,,,
154,154,"Would you please elaborate its features? It is used by a friend of mine, but I am unaware of it.",Okay. It has a huge 4550 mAh battery and 4 GB RAM. It has a secondary camera with a resolution of 20 megapixels.,4,0,,"Laptop, Phone",Electornics,Request,Inform,Feature-,UNK,O O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
155,155,Is there enough space for two SIM cards?,"Yes, it also comes with a built-in GPS and radio system.",4,0,,"Laptop, Phone",Electornics,Request,Inform,Sim-2,2,O O O O O O B-Sim O,,,,,,,,,,,,,,
156,156,That's fantastic. I like listening to the radio. In which color is it available?,It comes in grey colour.,4,0,,"Laptop, Phone",Electornics,Request,Inform,Colour-,UNK,O O O O O O O O O O B-Colour O O O,,,,,,,,,,,,,,
157,157,Is it available in black colour?,Grey is the only colour which is in demand these days. I think you should take this.,4,-1,,"Laptop, Phone",Electornics,Reject,PersonalAppeal,Colour-BLACK,BLACK,O O O O B-Colour O,,,,,,,,,,,,,,
158,158,Are you sure it will look good?,Absolutely! It will look fantastic. You should definately take this.,4,-1,,"Laptop, Phone",Electornics,SuggestionReq,Recommend,n,,O O O O O O O,,,,,,,,,,,,,,
159,159,What is the weight of the phone?,It weighs 226 g and it has 64 GB of internal memory.,4,0,,"Laptop, Phone",Electornics,Request,Inform,Weight-,UNK,O O O B-Weight O O O,,,,,,,,,,,,,,
160,160,How much does it cost?,The price is €370.,4,0,,"Laptop, Phone",Electornics,Request,Inform,Cost-,UNK,O O O O B-Cost,,,,,,,,,,,,,,
161,161,That's incredible—so many wonderful things in such a small package.,Do you want to purchase it?,4,1,,"Laptop, Phone",Electornics,Feedback,Request,n,,O O O O O O O O O O,,,,,,,,,,,,,,
162,162,"Yes, Please make the reservation.",Alright.The reservation has been made. Your reservtion id is 64321,4,1,,"Laptop, Phone",Electornics,BookingReq,Booking,n,,O O O O O,,,,,,,,,,,,,,
163,163,Thank you so much.,You're more than welcome.,4,1,,"Laptop, Phone",Electornics,Gratitude,Gratitude,n,,O O O O,,,,,,,,,,,,,,
164,164,12,12,,,,,,,,n,,,,,,,,,,,,,,,,
165,165,"Hello, Good Evening.",Good Evening. What may I do to assist you?,0,0,,Phone,Electornics,Gratitude,TaskReq,n,,O O O,,,,,,,,,,,,,,
166,166,I'd like to purchase a phone.,Okay. Would you like to share if you have any preferences in terms of specifications?,0,0,,Phone,Electornics,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O,,,,,,,,,,,,,,
167,167,Do you have a HTC U11?,"Yes, are you interested in learning more about its features?",4,0,,Phone,Electornics,Request,Request,Brand-HTC,HTC,O O O O B-Brand B-Model,,,,,,,,,,,,,,
168,168,In which color does it come?,Silver is an option for the style you're looking for. It seems to be in excellent condition.,4,0,,Phone,Electornics,Request,Inform,Colour-,UNK,O O B-Colour O O O,,,,,,,,,,,,,,
169,169,"No, actually I want it in black colour.",May I recommend any other HTC versions that are available in black?,4,-1,,Phone,Electornics,Inform,Request,Colour-BLACK,BLACK,O O O O O O B-Colour O,,,,,,,,,,,,,,
170,170,"Okay, sure.",HTC's U Ultra. It was released in January 2017 and comes in Brilliant Black. Will it be successful?,4,0,,Phone,Electornics,SuggestionReq,Recommend,n,,O O,,,,,,,,,,,,,,
171,171,Any shade of black would suffice. Please elaborate its features.,"Okay fine. The phone is equipped with a 3000 mAh battery and 4 GB of RAM. The primary camera has a resolution of 12 megapixels, while the secondary camera has a resolution of 16 megapixels.",4,0,,Phone,Electornics,Request,Inform,"Colour-Colour, Feature-","Black, UNK",O O O B-Colour O O O O O B-Feature,,,,,,,,,,,,,,
172,172,"Wow, that is incredible. Does it have two sim slots? What is it's display height?","It has a 513 cm display height and yes, it also has two SIM slots.",4,0,,Phone,Electornics,Request,Inform,Sim-2,2,O O O O O O O O B-Sim O O O O B-Display O,,,,,,,,,,,,,,
173,173,Has it a GPS system.,"Yes, it has a GPS system. It also has a built-in radio system.",4,0,,Phone,Electornics,Request,Inform,GPS-,GPS,O O O B-GPS O,,,,,,,,,,,,,,
174,174,How much does it cost?,It will cost 750 EUR.,4,0,,Phone,Electornics,Request,Inform,Cost-,UNK,O O O O B-Cost,,,,,,,,,,,,,,
175,175,Oops! It is out of my budget.,It is a bit expensive but it has everything you want in your phone?,4,-1,,Phone,Electornics,Reject,PersonalAppeal,n,,O O O O O O O,,,,,,,,,,,,,,
176,176,"Still, I can't afford it. Is there any way to get a discount?",It is already at its best price. I think you should consider this.,4,-1,,Phone,Electornics,Reject,PersonalAppeal,n,,O O O O O O O O O O O O O,,,,,,,,,,,,,,
177,177,"Okay, that's it. Please make a reservation for me.",Okay. Your booking has been done. Is there anything else I can assist you with?,4,1,,Phone,Electornics,BookingReq,Booking,n,,O O O O O O O O O,,,,,,,,,,,,,,
178,178,"No, that's it. Thank you so much.",You are welcome.,4,1,,Phone,Electornics,Close,Close,n,,O O O O O O O,,,,,,,,,,,,,,
179,179,13,13,,,,,,,,n,,,,,,,,,,,,,,,,
180,180,Good morning . I'd like to purchase a smartphone that should be released between 2015 and 2017.,"Hello and good morning.
With the defined release date, we have a variety of phone models from various brands.
Please let us know if you have any specific brand or model interests.",0,0,,"Laptop, Phone",Electronics,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O O O O O O O B-ReleaseDate O O,,,,,,,,,,,,,,
181,181,I'm looking for a  phone with 4 GB  RAM. It should be in black colour and in the range of 200 EUR.,"As per the specifications, we have BLU.",3,0,,"Laptop, Phone",Electronics,Inform,Recommend,"RAM-4, 
Colour-Colour, 
Budget-200","4, Black, 200",O O O O O O O O B-RAM O O O O O O O B-Colour O O O O O O B-Cost O,,,,,,,,,,,,,,
182,182,Please elaborate its features.,"It is black in colour and has a 3000 mAh battery, 4 GB RAM, 13 main camera, and 8 secondary camera.",3,0,,"Laptop, Phone",Electronics,Request,Inform,Feature-,UNK,O O O O,,,,,,,,,,,,,,
183,183,Excellent! How much does it cost?,It will cost you only 170 EUROS.,3,0,,"Laptop, Phone",Electronics,Request,Inform,Cost-,UNK,O O O O O B-Cost,,,,,,,,,,,,,,
184,184,"Wow, that was under my budget. For the first time, I heard the BLU name. Is this a reputed brand?","Yes, this is a very reputed and reliable brand.",3,1,,"Laptop, Phone",Electronics,Request,Inform,Brand-BLU,BLU,O O O O O O O O O O O O O B-Cost O O O O O B-Brand,,,,,,,,,,,,,,
185,185,Okay then pack it for me.,Thank you so much! I'll take care of it. Is there anything else you require?,3,1,,"Laptop, Phone",Electronics,BookingReq,TaskReq,n,,O O O O O O,,,,,,,,,,,,,,
186,186,"Yes, I'd like to buy a laptop as well.",If you have any interests in terms of specifications?,3,0,,"Laptop, Phone",Electronics,LaptopSelReq,TaskSpecificationReq,n,,O O O O O O O O O,,,,,,,,,,,,,,
187,187,"Yes, I'd like an Intel Core i3-7020U processor with a 1TB hard drive.","Okay, so you may be interested in the Asus Aspire 3 A315-53, which has a 3.7/5 ranking and meets all of your criteria.",3,0,,"Laptop, Phone",Electronics,Inform,Inform,Processor- Intel_Core-i3-7020U,i3-7020U,O O O O O  O I-Processor O O O O O O,,,,,,,,,,,,,,
188,188,How much does it cost?,It is available at a reduced price of 1599 EUR.,3,0,,"Laptop, Phone",Electronics,Request,Inform,Cost-,UNK,O O O O B-Cost,,,,,,,,,,,,,,
189,189,Okay. Please book it as well.,"Okay, your Asus Aspire 3 A315-53 and Zenfone AR ZS571KL have been reserved. 78654 is the booking id.",3,1,,"Laptop, Phone",Electronics,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
190,190,Thank you so much.,You are welcome.,3,1,,"Laptop, Phone",Electronics,Close,Close,n,,O O O O,,,,,,,,,,,,,,
191,191,14,14,,,,,,,,n,,,,,,,,,,,,,,,,
192,192,"Hello, could you please assist me in selecting a compatible smartphone?",Hello there. I would be delighted  to assist you.,0,0,,Phone,Electroics,PhoneSelReq,TaskReq,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
193,193,Please recommend a decent smartphone brand suitable to me.,"Sure! please provide me the brand, or features you want.",0,0,,Phone,Electroics,SuggestionReq,BrandReq,n,,O O O O O O O O O,,,,,,,,,,,,,,
194,194,My brother praised about the quality of  HTC smartphones. please show me only HTC smartphones.,"Yes , we have varieties of HTC smartphones. Do you have any
preference ?",2,0,,Phone,Electroics,Inform,TaskSpecificationReq,Brand-HTC,HTC,O O O O O O O B-Brand O O O O O B-Brand O,,,,,,,,,,,,,,
195,195,NO but I want the HTC smartphone to keep my brother memories in my heart. Also I want 4GB of ram and a good camera .,Sure! you can Consider HTC OneX10 with the similar specs.,2,0,,Phone,Electroics,Inform,Recommend,RAM-4,4,O O O O O B-Brand O O O O O O O O O O O O B-RAM O O O O O O O,,,,,,,,,,,,,,
196,196,Could you please elaborate  the features?,"Yes. It has a 3000 mAh battery capacity, 4 GB RAM, 12 megapixel main camera, and  16 megapixel selfie camera.",2,0,,Phone,Electroics,Request,Inform,Feature-,UNK,O O O O O O,,,,,,,,,,,,,,
197,197,"This one is good, but I need a better main Camera Phone which will help me to take good selfies of my daughter.","Okay, then you can go for The HTC OneX10 model, which has a 16 MP main camera which will be suitable for selfies.",2,-1,,Phone,Electroics,Reject,Recommend,Camera-,UNK,O O O O O O O O O O B-Camera O O O O O O O O O O O O,,,,,,,,,,,,,,
198,198,"Yes, 16MP seems to be a reasonable choice. How much will it cost?",It will cost you just 330 EUR.,2,0,,Phone,Electroics,Request,Inform,Camera-16,16,O B-Camera O O O O O O O O O O B-Cost,,,,,,,,,,,,,,
199,199,Is it possible to have it in black?,"Yes, we are having this product available in black. Would you like to book the product ?",2,0,,Phone,Electroics,Request,BookingReq,Colour-BLACK,BLACK,O O O O O O O B-Colour,,,,,,,,,,,,,,
200,200,"Yes, please make it in my order sections.",Is there anything more we can do for you now that your order has been confirmed?,2,1,,Phone,Electroics,BookingReq,Booking,n,,O O O O O O O O,,,,,,,,,,,,,,
201,201,"I want to buy one more new phone, which does not seems like a valuable smartphone.","As you wish, Would you specify the details of the smartphone?",2,0,,Phone,Electroics,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
202,202,I will use it to make phone calls.,Are you looking for a specific brand?,2,0,,Phone,Electroics,Inform,BrandReq,n,,O O O O O O O O,,,,,,,,,,,,,,
203,203,"It should be a Windows phone, not a smartphone.",What do you think of this HP iPAQ hw6515? it looks fantastic. It has all of the specifications you're looking for.,2,0,,Phone,Electroics,Request,Inform,n,,O O O O B-OS O O O O,,,,,,,,,,,,,,
204,204,"Sure, I'll go along with it. Please make a reservation for this one as well.",Both of your products have been reserved for you. Is there anything else I can help you?,2,1,,Phone,Electroics,BookingReq,Booking,n,,O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
205,205,"Not now, Thank You.",you are welcome.,2,1,,Phone,Electroics,Close,Close,n,,O O O O,,,,,,,,,,,,,,
206,206,15,15,,,,,,,,n,,,,,,,,,,,,,,,,
207,207,"Hello there, I've come to purchase a mobile.",Hello and good morning. Please let us know if you have a favourite model or brand,0,0,,Phone,Electronics,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O,,,,,,,,,,,,,,
208,208,I saw a mobile advertisement in the newspaper a few days ago. I'm curious if you have it.,"If you could assist us with the brand or product name, it would be fantastic.",4,0,,Phone,Electronics,Inform,BrandReq,n,,O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
209,209,"No, I don't recall the name, but I have an image which was available in the newspaper. https://drop.ndtv.com/TECH/product_database/images/6142017123101PM_635_htc_desire_628_dual_sIM.jpeg",It seems to be an HTC unit. I have an HTC U Ultra which has a similar appearance.,4,0,,Phone,Electronics,Inform,Recommend,n,,O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
210,210,How much will it cost?,It'll set you back 513 EUROS.,4,0,,Phone,Electronics,Request,Inform,Cost-,UNK,O O O O B-Cost,,,,,,,,,,,,,,
211,211,It is out of my budget. Do you have any other smartphones that are close to the HTC U Ultra and under the range of 500 EUROS.,"With a similar design, the HTC 10 evo will set you back just 490 EUROS.
Do you want to know about its features?",4,-1,,Phone,Electronics,Reject,Recommend,Budget-500,500,O O O O O O O O O O O O O O O O O B-Brand  O O O O O B-Cost O,,,,,,,,,,,,,,
212,212,Yeah! what about the HTC 10 evo's features?,The 3200 mAh battery is more than sufficient for everyday use.,4,0,,Phone,Electronics,Request,Inform,Feature-,UNK,O O O O B-Brand O O,,,,,,,,,,,,,,
213,213,What is the internal storage capacity of this phone?,The internal storage capacity is 32 GB.,4,0,,Phone,Electronics,Request,Inform,Storage-,UNK,O O O O B-Storage O O O O,,,,,,,,,,,,,,
